id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6070954,Newly refurbished apt in Barcelona!,30696014,Adam,Sants-Montjuïc,el Poble Sec,41.373785479610056,2.156742754901296,Entire home/apt,115,3,36,2017-01-03,1.67,1,146
8114070,SUNNY DOUBLE ROOM WITH BALCONY,8494354,Silvia,Sants-Montjuïc,el Poble Sec,41.37311551455306,2.157504203975043,Private room,33,2,74,2017-03-21,3.83,2,22
16644082,Barcelona Priority Fira 3 Apartment,6515691,Priority Apartments,Sants-Montjuïc,el Poble Sec,41.373844945686756,2.1562840201526057,Entire home/apt,83,3,0,,,8,247
11784052,Barcelona Priority Fira Attic Apartment,6515691,Priority Apartments,Sants-Montjuïc,el Poble Sec,41.37420371864881,2.157303063982279,Entire home/apt,73,3,4,2016-12-30,0.37,8,272
14208803,Centric Single Room -Poble Sec,86253623,Chelin,Sants-Montjuïc,el Poble Sec,41.3729735825376,2.15993539048521,Private room,24,1,31,2017-04-04,3.78,1,310
1694030,Nice Apartment in Poblesec (B1611),1013855,Alex,Sants-Montjuïc,el Poble Sec,41.37196302616426,2.1637270949501644,Entire home/apt,102,3,31,2017-03-05,0.85,13,283
6805226,Habitación fines de semana /o dias,35624152,Tatiana,Sants-Montjuïc,el Poble Sec,41.37286436642973,2.1685094378478746,Private room,35,1,0,,,1,0
14831213,Triple studio next to the port,43259405,Anthony & Silvia,Sants-Montjuïc,el Poble Sec,41.37396302057781,2.1680134879494735,Entire home/apt,105,3,5,2017-03-30,1.81,7,294
17965945,Piso centrico cerca de Montjuic,120689652,Pamela,Sants-Montjuïc,el Poble Sec,41.371583676778805,2.164535389976967,Entire home/apt,55,6,0,,,2,99
16242969,Excellent Room in Poble Sec,31267656,Vangelis Rosios,Sants-Montjuïc,el Poble Sec,41.37246427476597,2.1608910497870184,Private room,60,1,2,2016-12-27,0.48,2,361
4708514,Welcoming and central place in BCN!,24335804,Anna,Sants-Montjuïc,el Poble Sec,41.37268010940626,2.164268352497396,Private room,17,20,1,2015-01-16,0.04,1,0
12897584,"Sunny, happy, clean flat in cool area. Cheers!",70637355,Casey,Sants-Montjuïc,el Poble Sec,41.372641544330165,2.16744406412687,Entire home/apt,160,3,1,2017-01-02,0.31,1,0
3394200,"House, Big Terrace, best location !",17123606,Belén,Sants-Montjuïc,el Poble Sec,41.371490434567676,2.16187004449173,Entire home/apt,135,3,6,2016-08-27,0.18,1,0
837986,Cosy & Quiet - City Center -Wifi,3901019,Dorothee And Rémi,Sants-Montjuïc,el Poble Sec,41.37354827227407,2.1682109507241463,Entire home/apt,75,3,179,2017-03-20,4.08,9,27
17353119,Agradable piso en Poble Sec,36790077,Soti,Sants-Montjuïc,el Poble Sec,41.3732484181003,2.1660063415527437,Entire home/apt,200,1,0,,,1,90
2609446,nice flat next ramblas montuic,3487870,Denis,Sants-Montjuïc,el Poble Sec,41.37283395472805,2.1642785800335456,Entire home/apt,85,2,23,2017-04-02,0.66,2,249
5490816,Nice double room in Pl España,28471079,Tat,Sants-Montjuïc,el Poble Sec,41.37374357528121,2.148129040711141,Private room,40,2,14,2017-03-02,1.75,2,161
15780865,Great & cosy apartment in the heart of Barcelona!,36486665,Vova,Sants-Montjuïc,el Poble Sec,41.37295616825012,2.16764861678995,Entire home/apt,81,1,1,2016-12-05,0.24,9,353
10898426,3Rms &2 Mountainview balcony/Center,39104724,Benjamin,Sants-Montjuïc,el Poble Sec,41.37098004777924,2.161956956829228,Entire home/apt,80,3,29,2017-03-21,2.14,1,57
4900724,Cozy double room in BCN centre!,25129333,Lili,Sants-Montjuïc,el Poble Sec,41.37249835369683,2.1654825327600085,Private room,45,4,47,2017-04-04,1.84,3,90
4048710,Nice interior room at artistic place,2553762,Inma,Sants-Montjuïc,el Poble Sec,41.37295448494604,2.1590408971112636,Private room,25,1,4,2017-03-12,3.00,2,175
13485892,Centric private room with terrace,3204553,Flavia,Sants-Montjuïc,el Poble Sec,41.37422224695899,2.1595641910330476,Private room,35,4,2,2016-10-20,0.22,1,316
2433652,Centric flat of 3 rooms & terrace!,6184290,Piia & Fernando,Sants-Montjuïc,el Poble Sec,41.37461522876848,2.168428541940836,Entire home/apt,89,3,60,2017-03-16,1.58,2,165
12045395,2bedroom in Las Ramblas 2,7414663,Julia,Sants-Montjuïc,el Poble Sec,41.37299866958861,2.1713703921172125,Entire home/apt,139,3,2,2016-07-17,0.20,39,309
17550385,National Palace SAT1,116479040,Francisco,Sants-Montjuïc,el Poble Sec,41.37224644145877,2.1572715292232334,Entire home/apt,45,3,1,2017-03-23,1,6,74
7523359,Cozy house walking to Movil W Congress Pavilions,15571475,Valeria,Sants-Montjuïc,el Poble Sec,41.37123769572186,2.161251761859954,Entire home/apt,100,2,14,2017-03-02,0.71,1,125
1690589,"Charming, and cosy place to stay",5198167,Yvan,Sants-Montjuïc,el Poble Sec,41.37300168801063,2.1642209284907925,Entire home/apt,62,4,23,2017-03-17,0.61,1,222
7587522,Spacious room in the city center (Poble sec),39790653,Anaïs,Sants-Montjuïc,el Poble Sec,41.37366581334312,2.1654164193059295,Private room,35,2,8,2017-04-03,0.39,3,161
7587505,"Private room, Poble Sec",39790653,Anaïs,Sants-Montjuïc,el Poble Sec,41.37305690488384,2.164173959012925,Private room,40,3,4,2017-03-01,0.21,3,53
15386249,Tapioles Triplex Apartment,6521082,Francisco,Sants-Montjuïc,el Poble Sec,41.373390029106766,2.1629648117537412,Entire home/apt,209,3,2,2017-03-05,0.45,15,306
2147882,Cosy&Bright 3bd flat Montjuic Wifi,3901019,Dorothee And Rémi,Sants-Montjuïc,el Poble Sec,41.37191586389625,2.1592893982024375,Entire home/apt,150,3,118,2017-03-13,3.06,9,262
14468651,Cozy couch in vintage apartment,240603,Ale,Sants-Montjuïc,el Poble Sec,41.373183770500475,2.1646718834274785,Shared room,25,1,0,,,1,365
6344055,Habitación en chalet con jardin,33040335,Nuria,Sants-Montjuïc,el Poble Sec,41.371763779476865,2.1601906529599106,Private room,29,21,0,,,1,0
17878299,Perfect LocateRoom,122408817,Frank,Sants-Montjuïc,el Poble Sec,41.37467890957873,2.1648661026913607,Private room,40,1,0,,,1,81
17877239,Piso entero en el Corazon del poble sec,8025091,Giorgia,Sants-Montjuïc,el Poble Sec,41.3734363653761,2.1622156581058056,Entire home/apt,130,7,0,,,2,35
509286,Practical Montjuic-Pl. España Ricart,1683936,Jordi,Sants-Montjuïc,el Poble Sec,41.3726391102882,2.156792031798673,Entire home/apt,56,2,10,2016-10-02,0.29,15,170
771144,Studio in Poble Sec-Montjuic,4068251,Luki,Sants-Montjuïc,el Poble Sec,41.3730092500659,2.161273771365355,Entire home/apt,35,2,155,2017-03-14,2.99,3,180
3523623,Central & COMFY Sunny Room-> BCN 4U,2938552,Tal,Sants-Montjuïc,el Poble Sec,41.37391214994752,2.155113670544264,Private room,22,30,37,2017-02-26,1.11,2,129
7652265,Spacious double room in city center,39416757,Angeliki,Sants-Montjuïc,el Poble Sec,41.37380803342854,2.17331779891324,Private room,200,2,3,2016-12-03,0.15,1,0
15126160,Centric apartment in authentic district,8151969,Delian,Sants-Montjuïc,el Poble Sec,41.3725485753904,2.1703843146719737,Entire home/apt,95,4,1,2016-10-11,0.17,1,2
13749848,Estudio a compartir,80546774,Elena,Sants-Montjuïc,el Poble Sec,41.373245347924765,2.168231290944881,Shared room,42,1,0,,,1,311
773700,fnt2 GREAT LOCATION IN BARCELONA!!!,3911721,Elizabeth,Sants-Montjuïc,el Poble Sec,41.371942360545134,2.166457160834421,Entire home/apt,120,3,0,,,18,62
11652533,Spacious room with private bathroom,61427488,Claudia,Sants-Montjuïc,el Poble Sec,41.37293927387107,2.1674012246867735,Private room,45,1,58,2017-04-06,4.59,1,200
3285063,Cozy and sunny terrace flat,16603266,Alix,Sants-Montjuïc,el Poble Sec,41.371898506171476,2.1647701083968967,Entire home/apt,120,2,18,2016-08-27,0.55,1,0
17416505,LAST CALL MWC - Bedroom w/ private wc and balcony,42193391,Diego,Sants-Montjuïc,el Poble Sec,41.37337858339348,2.1599280165804258,Private room,130,3,0,,,1,44
966910,BARCELONA FIFTEEN twin studio,383697,Anna,Sants-Montjuïc,el Poble Sec,41.373105542610524,2.168355631390931,Entire home/apt,80,3,69,2017-03-28,1.53,13,256
13680761,Calm apartament with beautiful view,51125157,Carolina,Sants-Montjuïc,el Poble Sec,41.372189768045374,2.1582434954814103,Entire home/apt,99,2,3,2016-10-31,0.34,1,162
17417454,Piso recién reformado en Poble Sec,110460928,Natalia,Sants-Montjuïc,el Poble Sec,41.3739806533967,2.172100006759829,Private room,45,1,2,2017-03-01,1.43,2,224
4898823,SUPER CENTRIC ROOM HUGE up to 4 ppl,19568982,Joao,Sants-Montjuïc,el Poble Sec,41.37258225127245,2.1687662261183775,Private room,10,1,46,2017-04-01,2.40,3,343
13352875,fnt2 NICE STAY! BEST PRICE! HAPPY FLAT! OLD TOWN!,1447144,Jaesse,Sants-Montjuïc,el Poble Sec,41.37304889623854,2.1659629601430783,Entire home/apt,120,3,0,,,33,224
6405812,Flat in a really nice central area,30453439,Begonya,Sants-Montjuïc,el Poble Sec,41.37130601861087,2.16210767039176,Entire home/apt,65,2,5,2016-06-18,0.22,1,0
2061767,room in nice centric apartment,5603130,Giulio,Sants-Montjuïc,el Poble Sec,41.37238236004761,2.1689836818025454,Private room,29,1,65,2016-12-20,1.75,2,37
767631,Painter's studio in Poble Sec,4048802,Rita,Sants-Montjuïc,el Poble Sec,41.3714316703078,2.1643432451384483,Entire home/apt,50,7,20,2015-12-11,0.45,1,0
2670047,Apartamento único en Poble Sec!,13667793,Alex,Sants-Montjuïc,el Poble Sec,41.37305980520649,2.1604006827057938,Entire home/apt,110,2,154,2017-04-01,4.25,1,183
13679748,"Habitación doble, centro barcelona",16076500,Ximena,Sants-Montjuïc,el Poble Sec,41.37382649579364,2.1668043603379576,Private room,30,30,3,2016-08-19,0.37,1,362
48096,Nice quiet room and a big terrace!,217195,Andrea,Sants-Montjuïc,el Poble Sec,41.37314354142816,2.1570443389091207,Private room,35,3,29,2017-02-28,1.15,1,322
375631,ApartHotel Casa Margarit,1889192,Steve,Sants-Montjuïc,el Poble Sec,41.37156371267052,2.1618329659566564,Entire home/apt,155,1,37,2016-09-25,0.64,1,93
9486348,Modern 2 bedroom flats in Poble sec,9784103,Elena,Sants-Montjuïc,el Poble Sec,41.373389768053215,2.162230823043782,Entire home/apt,87,3,0,,,4,331
2727935,Recently renovated flat in PobleSec,10188615,Evelyn,Sants-Montjuïc,el Poble Sec,41.372720246644775,2.170513701847393,Entire home/apt,120,3,18,2017-03-05,0.55,1,309
9878114,Apartment in Barcelona,14260609,Sergi,Sants-Montjuïc,el Poble Sec,41.37257301476772,2.1593939065195227,Entire home/apt,150,3,2,2017-03-03,0.61,5,0
3389920,Cute & lovely apartment centre Bcn!,2301748,Lia,Sants-Montjuïc,el Poble Sec,41.37348028404499,2.169075749422672,Entire home/apt,75,2,158,2017-03-23,4.72,1,177
1343271,Cozy apartment/Loft in Barcelona!,7282731,Fátima,Sants-Montjuïc,el Poble Sec,41.3710879694183,2.1655161273120322,Entire home/apt,95,4,16,2016-11-02,0.36,1,0
16501154,Double room in city center (In Shared  flat),102059496,Ann,Sants-Montjuïc,el Poble Sec,41.37317294609835,2.166396965356358,Private room,50,3,1,2017-01-01,0.31,3,200
17283344,One Lovely Flat :),115791501,Francisco Jose,Sants-Montjuïc,el Poble Sec,41.37477579371844,2.16607968733833,Entire home/apt,55,2,0,,,1,222
5486842,Very centric flat. 75 m2. Comfort.,28453883,Martín,Sants-Montjuïc,el Poble Sec,41.37340751012915,2.161999933819076,Private room,99,1,8,2016-10-30,0.31,1,34
1359362,Topfloor dbl room-own sunny terrace,7378194,Simona,Sants-Montjuïc,el Poble Sec,41.3723155296952,2.169169007224467,Private room,39,5,37,2016-11-28,1.55,2,99
17350009,Piso recién reformado en Poble Sec,110460928,Natalia,Sants-Montjuïc,el Poble Sec,41.37163436951215,2.1612386327880793,Private room,35,1,2,2017-03-19,1.62,2,256
16760153,Central Barcelona apartment w/ sunny balcony,31844029,Justin,Sants-Montjuïc,el Poble Sec,41.374017828066606,2.163548167675656,Entire home/apt,75,1,1,2017-02-12,0.54,1,0
1293396,"Discover Barcelona City, Spain 1",5061072,Jaime,Sants-Montjuïc,el Poble Sec,41.373716145838564,2.1628286096566827,Entire home/apt,35,3,137,2017-03-20,3.00,12,239
15514794,Bright and cozy room in Poble-sec,3918741,Tobi,Sants-Montjuïc,el Poble Sec,41.3744759946518,2.1641755822558286,Private room,25,2,0,,,1,365
16169145,The Frida House in the heart of Barcelona,9518930,Jolanta,Sants-Montjuïc,el Poble Sec,41.37437206016202,2.162691973192807,Private room,37,1,7,2017-03-12,2.14,1,38
1842734,BRANDNEW DESIGNER STUDIO IN CENTER,826476,Helmut,Sants-Montjuïc,el Poble Sec,41.371295002421974,2.166047329684348,Entire home/apt,39,3,113,2017-03-24,2.85,8,293
14333181,"Confortable Room in Poble Sec, Bcn.Just for 1 pers",58410094,Pedrito,Sants-Montjuïc,el Poble Sec,41.37272308355394,2.157089916066308,Private room,30,1,3,2017-03-01,0.38,1,365
7779484,Great Location APARTMENT,40930673,Gemma,Sants-Montjuïc,el Poble Sec,41.374723612342216,2.162915332502025,Entire home/apt,65,1,4,2015-09-22,0.21,1,0
18068600,Piso con encanto en pleno Poble Sec!,3434371,Marieta,Sants-Montjuïc,el Poble Sec,41.37277625634076,2.1649112336016936,Entire home/apt,60,4,0,,,1,0
3453772,Poble Sec Oasis Double Bedroom,7106074,Mina,Sants-Montjuïc,el Poble Sec,41.373765521425135,2.1669322794908794,Private room,20,15,28,2016-11-03,0.85,3,321
4502279,Beautiful central quiet flat wth balcony 50MB WiFi,6555982,Jutta,Sants-Montjuïc,el Poble Sec,41.374170132233324,2.160613382373189,Entire home/apt,55,4,5,2016-07-22,0.37,1,0
10400428,Habitación doble y tranquila en bcn,53545730,Luisa,Sants-Montjuïc,el Poble Sec,41.37344161447022,2.1603001096958176,Private room,30,1,38,2017-01-01,2.68,3,347
14922352,Double room in Plaza España,25464068,Carolyne,Sants-Montjuïc,el Poble Sec,41.37472182921557,2.149997519883372,Private room,56,2,0,,,1,363
8960146,Double room in Barcelona citycenter,3373868,Ana,Sants-Montjuïc,el Poble Sec,41.37256576598835,2.1677283578502564,Private room,45,3,3,2017-02-26,0.52,2,96
12536159,Sunny Room!,10204903,Aliuk,Sants-Montjuïc,el Poble Sec,41.37375796528652,2.161547840377374,Private room,40,1,5,2017-02-27,0.45,1,356
16234077,Уютная квартира в Барселоне,106102745,Наталья,Sants-Montjuïc,el Poble Sec,41.37162106150489,2.1613999481035053,Entire home/apt,90,5,0,,,1,345
16889410,Great & cosy room in the heart of Barcelona!,3566026,Maxim,Sants-Montjuïc,el Poble Sec,41.37370195914527,2.170502367416405,Private room,15,1,2,2017-03-23,1.07,10,0
14922292,!Desplazate caminando a los mejores lugares!,93794426,Angela,Sants-Montjuïc,el Poble Sec,41.37452426608927,2.1610365392617585,Private room,29,1,2,2016-12-30,0.29,1,365
2929134,Beautiful flat in Poble Sec,7297363,La Meva Llar,Sants-Montjuïc,el Poble Sec,41.37182664520116,2.166225648624697,Entire home/apt,75,2,84,2017-03-24,2.37,16,184
11448539,Habitacion privada para 1 viajero,60186232,Rita,Sants-Montjuïc,el Poble Sec,41.373842821820425,2.1698660335285633,Private room,20,1,4,2016-11-04,0.31,2,0
14463068,Spacious apartment in Paralel - 7 pax,3358918,Roman And Catherine,Sants-Montjuïc,el Poble Sec,41.37473878188768,2.1607581254108505,Entire home/apt,79,5,15,2017-03-26,1.98,2,103
6664306,Céntrica y soleada/Sunny & central,15127361,Eterna,Sants-Montjuïc,el Poble Sec,41.37226265143514,2.163067771731718,Private room,42,2,5,2016-09-06,0.48,1,342
17477610,DOUBLE BEDROOM IN THE CENTER,24795436,Fabiola,Sants-Montjuïc,el Poble Sec,41.37374323179579,2.1653562934644617,Private room,30,1,2,2017-03-22,1.50,1,46
241627,Shining Double Room in Barcelona,958378,Stefano,Sants-Montjuïc,el Poble Sec,41.37321560171981,2.1628592432382914,Private room,35,1,7,2016-01-03,0.21,2,365
3448140,sunny and colorful flat with views,13162218,Bö,Sants-Montjuïc,el Poble Sec,41.372108743769864,2.161376577902796,Private room,50,2,19,2017-03-27,1.74,1,160
10073088,espacio cómodo,51685071,Clerc,Sants-Montjuïc,el Poble Sec,41.37422071476276,2.1708745974983676,Private room,30,1,0,,,1,0
11578610,Double-room in Barcelona center,59920569,Fermín,Sants-Montjuïc,el Poble Sec,41.37409867223766,2.1583476059247757,Private room,30,1,29,2017-03-25,2.30,1,311
17148874,Double room with private bathroom,115298647,Paola,Sants-Montjuïc,el Poble Sec,41.37351714473023,2.1633340784462787,Private room,48,3,2,2017-04-03,2,1,46
6454077,Apartamento en Poble Sec,33666330,Mariona,Sants-Montjuïc,el Poble Sec,41.37316510527004,2.1650014617674804,Entire home/apt,90,6,23,2017-03-02,1.05,1,310
10398589,Unique experience in Poble Sec,9598643,Aytor,Sants-Montjuïc,el Poble Sec,41.37266247355581,2.164193074447491,Entire home/apt,45,31,5,2016-12-12,0.61,1,263
7252824,Habitación luminosa en el centro,37974907,Ara & Patri,Sants-Montjuïc,el Poble Sec,41.37468595673051,2.1671077665757883,Private room,30,2,87,2017-03-31,4.22,1,57
566869,!!YOU WILL ALWAYS LOVE THIS PLACE¡¡,2788133,Adriano,Sants-Montjuïc,el Poble Sec,41.37124857243389,2.1627842953396756,Entire home/apt,55,2,166,2017-03-24,2.87,1,250
4302493,"3. ONLY FAMILIES OR 1, 2, 3 COUPLES",1314447,Roc,Sants-Montjuïc,el Poble Sec,41.37471492168155,2.1662700814267923,Entire home/apt,69,6,50,2017-03-18,1.65,2,153
8562284,dbleroom for rent \Habitacion doble,16504850,Anto,Sants-Montjuïc,el Poble Sec,41.37148004926727,2.163646229072888,Private room,17,1,4,2015-10-31,0.22,1,0
7906883,(Truly) Spacious room in Poble Sec,40044667,Rita,Sants-Montjuïc,el Poble Sec,41.372336544721435,2.163103430847301,Private room,18,3,17,2016-10-24,0.91,4,0
763176,"VERY CENTRIC, PERFECT FOR TOURISTS",3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.373917612379984,2.1683676901228712,Private room,24,3,321,2017-04-03,5.97,3,23
1027732,Romantic & Spacious in Center *WIFI,5655546,Elvira & Stefan,Sants-Montjuïc,el Poble Sec,41.37389817846856,2.1683875774228984,Entire home/apt,35,2,115,2017-03-16,2.73,2,293
12430822,Double Room Barcelona Centre,67239609,Tina,Sants-Montjuïc,el Poble Sec,41.37220938454954,2.1673482760435934,Private room,50,3,12,2016-10-24,1.15,1,358
2403613,Bonito y Centrico!Plaza España-FIRA,12284536,Yanina,Sants-Montjuïc,el Poble Sec,41.37182630351487,2.159362741769742,Entire home/apt,55,1,152,2017-04-07,4.11,2,179
13872487,Cozy Single Room // Amazing Roof Terrace,15568419,Anna,Sants-Montjuïc,el Poble Sec,41.37114566376332,2.1660435860195753,Private room,35,2,1,2016-07-28,0.12,3,0
16426330,5 minutes to Las Ramblas,107685988,Valeria,Sants-Montjuïc,el Poble Sec,41.37345735663933,2.171257100342404,Private room,19,3,13,2017-03-24,4.87,1,99
1156223,Barcelona Loft Story.,678949,Pietro,Sants-Montjuïc,el Poble Sec,41.37474201469956,2.1631740173905616,Entire home/apt,145,3,34,2017-02-27,0.72,1,141
16950413,Centric and Big Double Balcony Room,94432125,Javier,Sants-Montjuïc,el Poble Sec,41.37238336662809,2.167758188111268,Private room,40,2,5,2017-04-04,2.78,1,1
15049853,Ref1903 AB Vila Vila,4459553,Jacques,Sants-Montjuïc,el Poble Sec,41.37327348709754,2.1621722620650967,Entire home/apt,300,3,2,2016-10-16,0.33,49,329
6988770,Fantastique terrasse .,32609352,Alexandra,Sants-Montjuïc,el Poble Sec,41.37311905718984,2.1678999156508874,Entire home/apt,205,120,1,2015-09-26,0.05,1,364
15967107,"Céntrica, espaciosa, con baño privado.",7392450,Vicente,Sants-Montjuïc,el Poble Sec,41.37411250679695,2.166795695076585,Private room,29,1,17,2017-04-04,4.32,1,303
4367220,Centric Apartment Molino Theater Bj,5021580,Francisco,Sants-Montjuïc,el Poble Sec,41.37281930279328,2.166813978824042,Entire home/apt,75,3,4,2016-10-18,0.21,13,265
10003263,Bright room with a wonderful view!,34111537,Alejandra,Sants-Montjuïc,el Poble Sec,41.37115939872768,2.165410384627185,Private room,45,2,8,2016-07-01,0.72,1,0
11448146,"Habitacion para 1 viajero, centrico",60186232,Rita,Sants-Montjuïc,el Poble Sec,41.374479694371104,2.1693192786931355,Private room,20,1,13,2017-01-20,1.52,2,0
10399563,Cozy quiet apartment with kitten!,53545730,Luisa,Sants-Montjuïc,el Poble Sec,41.37317108817421,2.1596813849803747,Entire home/apt,55,1,5,2017-03-07,0.33,3,324
16952176,Charming room in Plaza España!,22721558,Oleksandra,Sants-Montjuïc,el Poble Sec,41.370649653785804,2.162319905633684,Private room,23,1,7,2017-04-04,5.25,2,249
13180011,perfect apartment with elevator wifi air-condition,5432336,Patricia,Sants-Montjuïc,el Poble Sec,41.373256359542935,2.1650342432666196,Entire home/apt,70,1,12,2017-03-27,1.16,13,342
6727810,Centric & cosy 3 bedroom Poble Sec,5235993,Gaby,Sants-Montjuïc,el Poble Sec,41.374006910545745,2.1683088173030325,Entire home/apt,98,2,20,2017-01-07,0.91,3,313
6858820,King-size room in central laid-back flat,14417783,Gerard,Sants-Montjuïc,el Poble Sec,41.373261590051094,2.1652753970283185,Private room,30,1,1,2016-10-03,0.16,1,364
8497118,In the hearth of Poble Sec,10581706,Carlos,Sants-Montjuïc,el Poble Sec,41.371987825771576,2.1682922744589517,Private room,35,3,47,2017-03-21,2.52,1,303
17082272,"Casa de viajeros aficionados, amigos, musicos",114626941,Willian,Sants-Montjuïc,el Poble Sec,41.3749133200683,2.171684976317555,Private room,25,1,13,2017-04-06,7.80,1,242
957402,Nice apart. close to Fira Montjuic,3099440,Lluís,Sants-Montjuïc,el Poble Sec,41.37148852682028,2.151554562115207,Entire home/apt,87,3,31,2017-03-13,0.73,1,290
17539565,Habitacion matrimonial economica,118971157,Jessica,Sants-Montjuïc,el Poble Sec,41.37295213753759,2.1575987915446775,Private room,23,1,0,,,1,163
4497787,Big Double Room-Wifi-City Center ,23329430,Benjamin,Sants-Montjuïc,el Poble Sec,41.372392385225915,2.164443106664932,Private room,50,1,0,,,1,0
13806026,Cozy Double Bedroom,8555445,Erika,Sants-Montjuïc,el Poble Sec,41.37456354071849,2.1546904388511363,Private room,45,1,16,2017-03-02,1.76,1,171
1616281,Like at home but without mum!,3513529,Sergio,Sants-Montjuïc,el Poble Sec,41.37347018377129,2.158311868919071,Entire home/apt,94,4,40,2017-02-19,0.93,2,255
3647745,PERFECT ROOM 4 YOU + NICE balcony,18433023,Emilio,Sants-Montjuïc,el Poble Sec,41.37073139170304,2.160614892722221,Private room,32,2,94,2017-01-08,2.90,1,219
4507346,Cosy and Romantic Central Design Apartment,21420074,Simon,Sants-Montjuïc,el Poble Sec,41.37460989357934,2.1653090358456475,Entire home/apt,95,2,21,2017-03-31,0.82,1,111
6989013,Rooftop garden appartment,32280852,Emilie,Sants-Montjuïc,el Poble Sec,41.37484288911535,2.15846203651986,Entire home/apt,150,3,5,2017-01-01,0.25,1,21
17735902,un lugar con encanto,3050713,Miriam,Sants-Montjuïc,el Poble Sec,41.371812862138626,2.1652494848826747,Private room,69,2,0,,,1,192
15724577,"Room in the center! Arte, calma, color, bienvenida",73348957,Mariana,Sants-Montjuïc,el Poble Sec,41.372751448713196,2.169567030443123,Private room,25,2,14,2017-03-26,3.18,1,15
12624008,Quiet & Cozy Room next Plz. España,1547855,Rodrigo,Sants-Montjuïc,el Poble Sec,41.37483564204496,2.1561028645499594,Private room,49,2,13,2017-03-30,1.43,1,356
15245457,"Nice&Central/5""Rambla-Port-Square España! WiFi!",81281157,Yanina,Sants-Montjuïc,el Poble Sec,41.37320667460163,2.1655100558544444,Entire home/apt,55,6,2,2017-02-07,0.48,1,238
6660210,charming room in quiet apartament,5674435,Felix,Sants-Montjuïc,el Poble Sec,41.37306591722144,2.163320878515052,Private room,38,2,35,2016-09-08,1.60,1,364
12820466,Room near to Palau sant jordi,29700785,Sofia,Sants-Montjuïc,el Poble Sec,41.36503026211718,2.1500610520159014,Private room,20,2,20,2016-10-24,1.79,1,347
3776245,Habitación exterior doble en corazón del PoBlESeC!,8025091,Giorgia,Sants-Montjuïc,el Poble Sec,41.37330928177322,2.162216769503326,Private room,50,2,0,,,2,138
18062913,1 bedroom renovated historic flat in the center,5767327,Sarah,Sants-Montjuïc,el Poble Sec,41.37496397423202,2.1679071736267694,Entire home/apt,49,1,0,,,1,4
7642601,Painter's flat in Poble Sec,40044667,Rita,Sants-Montjuïc,el Poble Sec,41.37298428178237,2.1640847101764824,Entire home/apt,55,3,33,2016-10-30,1.69,4,116
11705839,Cozy central room in Barcelona,26517073,Ольга,Sants-Montjuïc,el Poble Sec,41.37250235409848,2.1705619636596634,Private room,39,1,0,,,1,331
16358799,Central  double room in a  cozy apartment.,14230875,Luis,Sants-Montjuïc,el Poble Sec,41.37346891845123,2.165098350743502,Private room,29,3,0,,,3,20
957657,CENTRAL & BRIGHT with Pack Family!!,2935086,Noelia & Fabiola,Sants-Montjuïc,el Poble Sec,41.37444658887569,2.1659024389334793,Entire home/apt,85,4,127,2017-03-26,2.71,1,178
9345989,Apartamento céntrico .,48504009,Albert,Sants-Montjuïc,el Poble Sec,41.371924779687,2.16529428286036,Entire home/apt,85,3,18,2017-01-03,1.17,1,271
5703573,room in Barcelona center,29570655,Anna María,Sants-Montjuïc,el Poble Sec,41.37236659612108,2.1672430601723036,Private room,24,4,3,2017-01-19,0.24,1,178
12032919,6 Bed Mixed Dorm Ensuite,64212374,GALAXYstar Hostel,Sants-Montjuïc,el Poble Sec,41.37225456949919,2.16868624651772,Shared room,36,1,5,2016-10-30,0.46,7,360
6855516,"Foodie Location and Sunset Balcony, close to FIRA",11170203,Kerrisdale Holdings SLU,Sants-Montjuïc,el Poble Sec,41.373424098498596,2.1680237722357423,Entire home/apt,84,3,31,2017-03-27,1.48,7,160
13531335,Cosy room in the heart of Barcelona,44489731,Joy,Sants-Montjuïc,el Poble Sec,41.37319398776827,2.1671186733343966,Private room,26,2,18,2017-03-23,2.23,2,198
12229335,Room double in central apartment,47082329,Marc_ms,Sants-Montjuïc,el Poble Sec,41.37392337405895,2.1634486153790236,Private room,33,1,30,2017-04-05,2.58,1,243
3512999,Centric Rambla-Port-Fira-Montjuic,17688149,Ana,Sants-Montjuïc,el Poble Sec,41.37260228647727,2.1722943380451363,Entire home/apt,111,3,123,2017-04-03,3.72,2,95
7619696,HABITACIÓN DOBLE SENCILLA EN EL CENTRO BARCELONA.,39963786,Lucas,Sants-Montjuïc,el Poble Sec,41.37137699931204,2.172456820633689,Private room,30,1,40,2017-03-28,1.98,2,350
4627001,Deluxe Red!!,7297363,La Meva Llar,Sants-Montjuïc,el Poble Sec,41.37247104788839,2.1649894514721466,Entire home/apt,45,2,35,2017-03-20,1.35,16,208
1350129,Discover Barcelona City 3,5061072,Jaime,Sants-Montjuïc,el Poble Sec,41.373798893195385,2.160389992114182,Entire home/apt,35,3,130,2017-03-21,2.87,12,234
16424764,"Central,tranquil and affordable bedroom :)",14230875,Luis,Sants-Montjuïc,el Poble Sec,41.37246103237171,2.1667920123105437,Private room,20,2,6,2017-03-26,2.86,3,11
